M_chirp_true,M_ratio_true,M_chirp_pred,M_ratio_pred,sigma_M_chirp_pred,sigma_M_ratio_pred
2.0742917,0.99706095,1.5298219,0.7676101,0.4008846,0.14701496
1.0415947,0.95773834,1.265058,0.7846743,0.33443174,0.13867119
1.4355139,0.5097878,1.2169938,0.81047314,0.34216687,0.12969263
1.5804816,0.5774595,1.3086884,0.7641809,0.31410143,0.15238458
1.2275255,0.6723026,1.21405,0.7837454,0.24986808,0.14095083
1.806506,0.9838101,1.4913287,0.809084,0.4531275,0.13220136
1.0494395,0.9712142,1.3886828,0.7756784,0.30606908,0.15529741
1.8841107,0.8680064,1.5373414,0.7830472,0.44940674,0.13967334
1.7965986,0.7757609,1.7111058,0.83398545,0.31346634,0.123434044
1.3162701,0.5046406,1.4131887,0.7909573,0.45517984,0.14819612
1.7004961,0.6860321,1.3287594,0.7643601,0.4006297,0.15583661
1.509654,0.6875071,1.4411688,0.717569,0.16317531,0.15730946
1.1664736,0.8737809,1.2860789,0.7872633,0.3557433,0.14105332
1.8835999,0.860407,1.3071766,0.80840105,0.529524,0.14116827
2.0357938,0.99668086,1.1976564,0.7569871,0.16652516,0.14310963
1.573603,0.59313655,1.2955735,0.82423735,0.41215217,0.12651011
1.6907171,0.6251622,1.277056,0.7980382,0.32505342,0.13359779
1.2884725,0.80494875,1.4488466,0.7795719,0.3412661,0.14422347
1.6479806,0.7047247,1.5739632,0.8236876,0.4950308,0.12066785
1.4355134,0.5464097,1.2902482,0.77525616,0.41571718,0.14506795
1.8061666,0.79025644,1.2647645,0.7493968,0.21684742,0.15409736
1.4948249,0.7317089,1.2801218,0.7359008,0.19807513,0.15558796
2.1172233,0.96101505,1.205548,0.75147736,0.13974541,0.14047728
1.2527738,0.48806486,1.3691728,0.79932517,0.4339731,0.13755287
1.45213,0.5612231,1.4758544,0.7774287,0.41116303,0.14909165
1.2635236,0.9109467,1.3740299,0.75824594,0.21854192,0.14884044
1.5856225,0.62229896,1.4684052,0.73474133,0.18306024,0.14897484
1.9884373,0.8410796,1.6403463,0.7745825,0.18891202,0.12815854
1.5077338,0.5297721,1.5279231,0.80868,0.41603264,0.13837114
1.8253096,0.930202,1.2735415,0.7195414,0.10107162,0.15145004
1.8376133,0.8340383,1.3898323,0.72356594,0.21604276,0.16849706
1.5477167,0.9021527,0.95796543,0.85424155,0.16593911,0.104424536
1.3541259,0.6684295,1.1514264,0.76420075,0.16453555,0.13923965
1.2563859,0.8495836,1.4591799,0.7541208,0.30539253,0.15450317
1.4219764,0.74174047,1.3634388,0.7392694,0.30168653,0.1542271
1.5255669,0.6075545,1.5274043,0.7210321,0.091994435,0.15219186
1.9844756,0.8730011,1.1653693,0.77194655,0.19316518,0.13490964
1.3980147,0.7789067,1.3005044,0.6933598,0.102236025,0.1668606
1.6857332,0.61618906,1.7968123,0.8592447,0.35255736,0.101091236
1.5072634,0.6712082,1.075336,0.8108125,0.17416942,0.12109231
1.9607766,0.9002468,1.5562451,0.76345754,0.23950736,0.13948536
1.645281,0.98711425,1.27244,0.7657418,0.2599303,0.14470929
1.6952255,0.8475415,1.3634431,0.7580419,0.27929097,0.14869401
1.2891659,0.52206844,1.3953846,0.8591598,0.6314994,0.13556957
1.3038765,0.94296604,1.1512339,0.7754426,0.18046305,0.13435027
1.4930911,0.6105018,1.4874651,0.85271066,0.81220114,0.1267632
1.6507305,0.72657025,1.5051618,0.7223102,0.14180185,0.15067421
1.8006788,0.7624849,1.7816496,0.89206237,0.58985984,0.10325519
1.7117168,0.8952179,1.0717812,0.86573595,0.3250374,0.114082076
1.6400952,0.6734609,1.3166757,0.8005483,0.4677299,0.13975309
1.1798433,0.674149,1.143966,0.80759996,0.27444044,0.1270319
1.4769757,0.51183784,1.5248282,0.75271326,0.22904009,0.1489099
1.8500925,0.88141304,1.5964861,0.76710486,0.10330582,0.13401201
1.5706705,0.5919196,1.3802776,0.76554865,0.34395212,0.14529702
1.3743438,0.9455861,1.2488353,0.7489728,0.23465773,0.15513746
1.1063703,0.70143175,1.1855636,0.8135449,0.26713303,0.1275097
1.3707811,0.89013374,1.468451,0.8352949,0.68689436,0.12664495
1.658687,0.8310018,1.597537,0.84452444,0.6494432,0.1178262
1.1702751,0.6245759,1.289849,0.7579392,0.21002413,0.15050916
1.4163558,0.5760381,1.4986491,0.79463416,0.35569957,0.13699013
1.8355601,0.74396133,1.0800872,0.8061115,0.17741543,0.12147644
1.7575076,0.92020345,1.3443911,0.7689868,0.41059884,0.15405001
1.2867974,0.51476294,1.8876784,0.8652348,0.15198284,0.08703887
1.2167852,0.72277945,1.2594461,0.78022313,0.3293237,0.14516127
1.3081567,0.8688836,1.5288064,0.8430375,0.62890685,0.12474523
1.2596081,0.49331275,1.3033702,0.77443874,0.3262285,0.14768374
1.5203301,0.6154873,1.2312429,0.83954257,0.45819622,0.1344725
1.5126753,0.8924891,1.2081933,0.7810278,0.22839771,0.13852939
1.6786861,0.79738545,1.2040968,0.792892,0.28669992,0.13666841
1.1857985,0.8735282,1.3009956,0.75436926,0.28545225,0.1562416
1.2111666,0.7923814,1.2790973,0.7681664,0.29600215,0.14826666
1.9700276,0.88449687,1.109477,0.8114378,0.18549669,0.12387918
1.8289238,0.76790285,1.377862,0.77073663,0.4093289,0.16260724
1.1459799,0.56950074,1.436028,0.72653055,0.2789464,0.1679305
1.7381535,0.6675778,1.2074137,0.8045712,0.293446,0.12315428
1.3691175,0.4576175,1.4238214,0.76809794,0.375709,0.15148847
1.5072781,0.64224035,1.2117996,0.77507514,0.23469725,0.13930021
1.6314476,0.7415454,1.329282,0.68037677,0.084931314,0.1706917
1.3980534,0.9643493,1.2623405,0.72043306,0.18419404,0.15904081
1.619116,0.65223056,1.5648029,0.7170818,0.045726687,0.14223799
1.542977,0.5393561,1.3640642,0.7739785,0.3890924,0.15135685
1.47572,0.56582737,1.2940478,0.7912664,0.30408603,0.13551952
1.4659739,0.5262257,1.2277122,0.8157819,0.42173034,0.13439472
1.5081162,0.6272414,1.3234704,0.78143257,0.36514527,0.14107926
1.7424667,0.97050124,1.4299395,0.72158307,0.22210497,0.16715701
1.9283487,0.91238123,1.3629866,0.73834205,0.22536395,0.1532297
1.358794,0.6237135,1.297205,0.7255776,0.16011946,0.16085191
1.7358909,0.971141,1.4208558,0.748796,0.29705507,0.1629451
1.6071507,0.6662158,1.5284543,0.7806467,0.39485195,0.14622237
1.4569951,0.5142635,1.6397417,0.842957,0.58056825,0.13393527
1.5090449,0.8644824,1.5189004,0.7387093,0.081911325,0.1423511
2.0270514,0.92195624,1.4359682,0.7587432,0.28369734,0.15470605
1.0773343,0.7371194,1.1440701,0.7689459,0.13608624,0.1336905
1.8176318,0.7040914,1.6668832,0.8279493,0.3626405,0.117771596
1.2765974,0.86287636,1.0494001,0.83294755,0.21542205,0.117606014
1.2048488,0.6177591,1.4868202,0.7560137,0.34741834,0.1552167
1.1678003,0.8216338,1.3501327,0.7255095,0.23427476,0.15726869
1.2486768,0.92036957,1.1968458,0.78536534,0.19687085,0.1340361
1.5033818,0.6074732,1.4080024,0.82359487,0.6397627,0.14357784
1.2925776,0.6435024,1.5823314,0.74956095,0.18507402,0.14006883
1.2263147,0.859529,1.4433379,0.79567295,0.40806985,0.13761972
1.7197251,0.9923312,1.9565015,0.89683443,0.11732615,0.06870622
1.6797795,0.9336202,1.1744606,0.7434106,0.090522364,0.14151041
1.6253211,0.924914,1.1354988,0.7725359,0.15769473,0.13410003
1.5217382,0.8617243,1.7698169,0.843889,0.45746407,0.11537499
1.4020971,0.7670233,1.6093197,0.82142156,0.42673185,0.13548708
1.4938903,0.96844584,1.4283872,0.70235944,0.12283569,0.15948403
1.1838578,0.9191924,1.3350601,0.71555316,0.17897303,0.16743627
1.727687,0.91749364,1.1977634,0.783562,0.24952495,0.13341023
1.0723256,0.8546446,1.2472715,0.7733582,0.27283067,0.14158036
1.3028365,0.5244821,1.1458781,0.8310579,0.37239978,0.13076253
1.6748916,0.9106245,1.2275229,0.7527052,0.20967515,0.14278467
1.4211316,0.50165987,1.7605546,0.81941265,0.21491924,0.10796433
0.9141361,0.99947643,1.3887804,0.75068945,0.29287502,0.15681116
1.9006869,0.9355249,1.4528391,0.74833065,0.26224342,0.16087128
1.3201177,0.8730831,1.4732583,0.79738504,0.4099267,0.14827827
1.4111922,0.7611241,1.1373048,0.7918136,0.22092271,0.12643209
1.3319433,0.59996516,1.2205215,0.77460325,0.2782059,0.14176
1.8741416,0.77139217,1.492974,0.8042212,0.6873556,0.14921977
1.4624379,0.8061973,1.7012994,0.8211183,0.3741828,0.12209117
1.2832689,0.71271086,1.6314087,0.7770926,0.2020691,0.13569848
1.7926826,0.8615901,1.4110503,0.68046916,0.042311847,0.17092334
1.6492691,0.91569847,1.2134039,0.762555,0.24138775,0.15001647
1.2100118,0.7924548,1.0433497,0.82788634,0.06949384,0.10152881
1.5466619,0.54052913,1.6401081,0.7912301,0.28543872,0.1246851
1.4337782,0.45955336,1.220762,0.73639214,0.15126428,0.14775003
1.2746049,0.7125378,1.2592411,0.75694305,0.24813557,0.14764594
1.3177373,0.6993137,1.3749082,0.74992764,0.32816505,0.15889585
1.4329813,0.5251241,1.4589915,0.7884509,0.38911924,0.15065743
1.5818828,0.7453423,1.3989298,0.78066593,0.3737069,0.14792107
1.3466696,0.8655954,1.5442743,0.7678143,0.24071594,0.13870868
1.5410062,0.83710057,1.4310508,0.7583363,0.3010311,0.15288623
1.5861,0.58624744,1.3660913,0.7546792,0.31631172,0.15388438
1.3072294,0.7234779,1.0953245,0.782392,0.10432047,0.12599091
1.3083563,0.5676312,1.3688135,0.7995842,0.42016035,0.13719125
1.6272519,0.6673381,1.3332279,0.77202106,0.34420407,0.15025972
1.6857648,0.6291599,1.2510345,0.7914219,0.34977913,0.13900146
1.6269038,0.9984696,1.4386375,0.77642274,0.30719873,0.14067625
1.2957137,0.4793412,1.3362534,0.7794634,0.32961276,0.13949914
1.6992838,0.90772146,1.2873039,0.74643123,0.21886942,0.15651153
1.4968247,0.9402113,1.1967399,0.7661131,0.24718682,0.13974273
1.3627385,0.7712657,1.1809096,0.7714315,0.20885289,0.14087462
1.4958011,0.9052761,1.4047146,0.7787961,0.35868004,0.14735293
1.2309824,0.84530795,1.4391186,0.71405494,0.18314604,0.16611162
1.1347651,0.64234614,1.3870769,0.7641498,0.33922797,0.15047754
1.5637317,0.6153674,1.3705764,0.810628,0.40568045,0.13751402
1.5385903,0.8997742,1.4770617,0.804235,0.53237677,0.14220093
1.4130827,0.9836362,1.4847496,0.73177934,0.20034514,0.15397517
1.6172141,0.822621,1.3171496,0.78383154,0.33768952,0.14657287
1.351126,0.83411294,1.4547191,0.7685746,0.33125442,0.1581825
1.590795,0.785823,1.4208794,0.77734154,0.40350258,0.15699898
1.7353257,0.66569716,1.1718748,0.7703846,0.16947763,0.13755028
1.6189847,0.7090762,1.3204372,0.76032686,0.30162817,0.15121984
1.2244455,0.5999966,1.1107278,0.79339045,0.18943967,0.13124388
1.743297,0.6626213,1.4564569,0.74321616,0.20142214,0.15450543
1.5028579,0.7957189,1.8201377,0.8637509,0.37355494,0.10322563
1.9576894,0.85446084,1.3526006,0.83742696,0.4667629,0.11685597
1.6742022,0.8175818,1.3169193,0.7708821,0.22712961,0.14467268
1.4954131,0.8012566,1.594533,0.77627146,0.30578235,0.13806145
1.4232426,0.61659575,1.3094344,0.78013766,0.32105756,0.14332204
1.7653219,0.8916671,1.2216675,0.71018714,0.05532924,0.14810628
1.3774055,0.4536969,1.497026,0.7925396,0.41018528,0.13911082
1.4971054,0.8316845,1.3252933,0.7742747,0.43162006,0.15535356
1.3758051,0.4444306,1.4388444,0.7505847,0.39271572,0.15827323
1.5083448,0.5346385,1.4562795,0.74140036,0.24342561,0.15901117
1.9157089,0.81735176,1.2499909,0.77355754,0.34125045,0.14661685
1.8387392,0.96197736,1.3473432,0.70716006,0.10278427,0.16324028
1.3554186,0.8331429,1.4623907,0.7463199,0.3487314,0.16679217
1.4592726,0.7808807,1.4188824,0.8241647,0.46901658,0.12464502
1.197069,0.5694053,1.2203295,0.7600381,0.20672983,0.14623813
1.2113607,0.6484743,1.2199779,0.73066926,0.13949043,0.15242225
1.6044694,0.9174025,1.4262998,0.75866413,0.2820198,0.15947205
2.1232574,0.9657356,1.3389139,0.7195364,0.17321755,0.16120188
1.821448,0.7715217,1.5474544,0.80935735,0.46876225,0.13926293
1.6826932,0.60835,1.2291558,0.795285,0.31125575,0.13825506
1.3749592,0.7207352,1.4330325,0.7240311,0.17073286,0.15877691
1.8051065,0.7375376,1.5652704,0.79070306,0.40288976,0.14184062
1.1634922,0.55223763,1.252656,0.7380907,0.155761,0.15100816
1.8552011,0.9423222,1.3316741,0.75494766,0.29243362,0.14828505
1.5433924,0.8833022,1.257354,0.7878026,0.42690045,0.14740443
1.9168284,0.939377,1.4036775,0.7600654,0.30990654,0.15659037
1.3760867,0.8689676,1.341476,0.7901397,0.3959581,0.15545523
1.5080884,0.9672187,1.4835074,0.74057376,0.25520045,0.1528096
1.3202082,0.86774665,1.2675233,0.7621353,0.19505261,0.13964099
1.8007059,0.70006615,1.4630144,0.7547146,0.27288032,0.1557316
1.2742983,0.48396632,1.2992561,0.7502424,0.2848966,0.15665838
1.7571079,0.74482155,1.105912,0.7870437,0.14324328,0.12758671
1.8214246,0.71726537,1.1893444,0.77771175,0.21934731,0.13859628
1.0437087,0.71631324,1.2493448,0.76353276,0.22055723,0.14274947
1.55377,0.8126803,1.3313875,0.8130917,0.5403988,0.14531077
1.6809503,0.7098392,1.2719114,0.73424256,0.20082179,0.15663601
1.5856036,0.8361841,2.0328293,0.979939,0.467194,0.052248586
1.6649523,0.64315456,1.7399995,0.84943056,0.37355688,0.109706454
1.1678631,0.9987598,1.3366678,0.7502866,0.23680566,0.14260931
1.3493056,0.51517797,1.2390602,0.778934,0.26940733,0.13827144
1.3093277,0.7824938,1.3183234,0.73345244,0.18720385,0.15112439
1.5956568,0.8120857,1.7230201,0.824076,0.2617777,0.11408216
1.2412713,0.5731148,1.3197486,0.77288544,0.26313794,0.14733201
1.904706,0.9011773,1.1212555,0.7945023,0.22074327,0.1283101
1.339173,0.64181054,1.4513562,0.78856,0.42777652,0.15161477
1.8085603,0.848782,1.3147476,0.77376974,0.33361676,0.14672911
1.0481838,0.90895873,1.8008223,0.8953453,0.7493524,0.097255886
1.8164706,0.97381234,1.4964759,0.76995873,0.44960395,0.15277119
1.2000582,0.70169073,1.3444872,0.6811937,0.095825024,0.17327993
1.1683908,0.9486101,1.3789728,0.8003974,0.37683433,0.1377184
1.5804954,0.6831247,1.8032677,0.8889496,0.59378636,0.09351172
1.3964599,0.8973954,1.284528,0.74331653,0.241022,0.16038315
1.3615627,0.70456696,1.4045663,0.8528062,0.6121202,0.11573923
1.1732917,0.7463171,1.4545741,0.79233974,0.41704455,0.14857395
1.5197839,0.61586165,1.4995167,0.8486369,0.5288142,0.12376806
1.7622154,0.99270105,1.3673468,0.79408675,0.47809467,0.14359948
1.711499,0.8923947,1.2108629,0.80387205,0.479697,0.14463161
1.418201,0.5813424,1.2816944,0.72325444,0.14201437,0.15721877
1.2166935,0.6489323,1.3252864,0.75423384,0.26538226,0.15593176
1.7024521,0.9880653,1.5079947,0.7962215,0.3586737,0.14207308
1.911446,0.91505706,1.2108827,0.76131326,0.23652418,0.14304712
1.9504274,0.8271086,1.3821282,0.77170336,0.24312918,0.15058492
1.573818,0.58513427,1.488769,0.70396143,0.10395903,0.15869726
1.8157995,0.7394977,1.552608,0.8234563,0.43123615,0.11889402
1.7646786,0.8865195,1.1420155,0.77681124,0.1671945,0.13061635
1.7939291,0.8552353,1.0586455,0.84283155,0.2881994,0.11659405
1.5913934,0.9057085,1.3175852,0.73735744,0.20745908,0.1525457
1.0931755,0.77600324,1.2316096,0.7784489,0.20812824,0.13699496
1.5857633,0.6213752,1.424468,0.7818725,0.3406556,0.14970806
1.0528743,0.7573366,1.3386781,0.6941192,0.10888907,0.16787976
1.6830102,0.6273458,1.4976835,0.7737483,0.4280216,0.14424555
1.3279,0.58064413,1.3475926,0.78605473,0.352023,0.14488429
1.691845,0.7087463,1.3106089,0.7485136,0.2359091,0.15261427
1.2960134,0.5241887,1.2723739,0.7656219,0.32075655,0.1536856
1.8375893,0.9170257,1.4842,0.7510824,0.39913738,0.1491535
1.9940164,0.9973459,1.2379127,0.7783449,0.31809038,0.14585616
1.4782388,0.7985253,1.4661498,0.7413299,0.32367167,0.1593111
1.4057388,0.9671299,1.1597357,0.81642306,0.37192875,0.12452356
1.6642686,0.7431094,1.2751358,0.7585939,0.35805887,0.15136793
1.4940971,0.9611738,1.4254663,0.77728736,0.3325491,0.14254074
1.4148424,0.5033534,1.3445463,0.727321,0.17848517,0.15683787
1.4194267,0.8130546,1.2691815,0.8040485,0.33911327,0.13663115
1.3521378,0.5618388,0.94299906,0.8796631,0.19195977,0.10067103
1.3517501,0.77562934,1.6526229,0.79768795,0.33560506,0.13429463
1.4537815,0.965749,1.3370225,0.73864067,0.19173339,0.15735207
1.9096452,0.8918469,1.21313,0.7334127,0.1594107,0.15286933
1.1915705,0.57663846,1.3941727,0.7602991,0.32807544,0.15540525
1.8989346,0.91380423,1.462877,0.8149745,0.5943205,0.14661108
1.6915493,0.66279995,1.6283052,0.81754977,0.44190678,0.13478002
1.4315524,0.954866,1.3746512,0.78663623,0.37333822,0.14637291
1.330134,0.49686897,1.3136263,0.82268965,0.5685112,0.12781717
1.1496851,0.69783664,1.4026146,0.7164172,0.12856345,0.15473439
1.3329209,0.6616012,1.7159443,0.8306585,0.367745,0.111322366
1.8482316,0.8316902,1.5027981,0.814095,0.48649,0.14380161
1.8923979,0.9625165,1.7778311,0.8640551,0.6513221,0.11824605
2.0823061,0.9729531,1.3433688,0.71788704,0.16988492,0.15985939
1.1193985,0.701818,1.1757107,0.7482984,0.1313857,0.14113624
1.7392843,0.7856072,1.2265167,0.7658339,0.2672239,0.14380597
1.5528265,0.69491667,1.3373451,0.80196494,0.4797575,0.1429007
1.5850084,0.5514717,1.7340815,0.83354867,0.14407346,0.09905013
1.206958,0.80969334,1.3542173,0.82160026,0.38907385,0.13307574
1.104543,0.8217158,1.7672544,0.86622983,0.5139241,0.1043338
1.7172415,0.8205111,1.1358211,0.8399616,0.27397463,0.117568254
0.9379671,0.87808627,1.5992157,0.82394195,0.5761885,0.14965434
1.2751616,0.85529345,1.3658204,0.709344,0.15319537,0.16035093
1.0675828,0.8970153,1.0543432,0.8526011,0.22913225,0.1122633
1.3466263,0.41756558,1.3049605,0.7659043,0.22910883,0.14264362
1.0424885,0.9787731,1.3117497,0.8099275,0.38918898,0.13759181
1.4269457,0.4963321,1.3363974,0.7872941,0.3211763,0.14630175
1.9719837,0.9280933,1.3557765,0.7545824,0.31574944,0.15998591
1.5002085,0.9720755,1.4132023,0.7981456,0.5164959,0.14577278
1.1902329,0.796909,1.523221,0.76306033,0.25580704,0.1435495
1.9261189,0.9253073,1.3607094,0.7386739,0.26831323,0.15463817
1.7913198,0.73846996,1.2598367,0.7064598,0.06757039,0.15482795
1.6246009,0.71152353,1.3324211,0.8091778,0.44089428,0.13941447
1.4719512,0.57020795,1.2374351,0.79566747,0.33939958,0.1418179
1.6663538,0.7075608,1.4312737,0.6871534,0.123406604,0.1687423
1.6121694,0.7024705,1.4408038,0.77537644,0.3943655,0.14585258
1.6327615,0.76104707,1.3845344,0.811925,0.4468182,0.12916341
1.932572,0.9414536,1.3798339,0.78190106,0.33961233,0.15232944
1.2784342,0.8687227,1.1550971,0.76088005,0.13494904,0.13495089
1.5875385,0.9919676,1.1126313,0.76942235,0.1383365,0.13689494
1.0987103,0.6688344,1.3839917,0.79030526,0.6143331,0.14759055
1.5849218,0.5618177,1.9970541,0.9279288,0.25518826,0.06800683
1.2985377,0.974622,1.2912309,0.79949933,0.38380685,0.14481041
1.3968885,0.57453877,1.3668299,0.7798513,0.375686,0.13803609
1.1499985,0.96780163,1.4185526,0.79807705,0.41591987,0.13521515
1.686276,0.89444596,1.2332938,0.75474584,0.21944748,0.14245716
1.449652,0.8126758,1.507065,0.745626,0.19677655,0.15248999
1.3295245,0.4360162,1.5373032,0.74916834,0.19327192,0.15297164
1.4357177,0.59220034,1.310358,0.69326067,0.13259001,0.16354366
1.9671588,0.9850541,1.1092815,0.8021431,0.23443049,0.12810357
1.5587397,0.5659271,1.381526,0.7769222,0.30178738,0.15266965
1.5705876,0.70834476,1.2802777,0.74257106,0.33222514,0.1573686
1.3504397,0.51919585,1.3056228,0.7713798,0.28304216,0.14185476
1.2104623,0.68232304,1.4832497,0.79246587,0.50259125,0.12973662
1.3332853,0.7224099,1.5709796,0.8361571,0.46671227,0.119665936
2.033658,0.95307636,1.390497,0.7141473,0.17380473,0.16516139
1.5667361,0.9404065,1.509404,0.7785645,0.30065492,0.14700167
1.6294283,0.98289937,1.2421935,0.72277236,0.17208579,0.15573207
0.8919734,0.99089706,1.5268495,0.7327179,0.29544175,0.1503504
1.2551072,0.7697393,1.3513086,0.78192735,0.5140639,0.15671492
1.4686049,0.74939936,1.260709,0.7603053,0.3105492,0.14304024
1.7402259,0.9555821,1.3736529,0.79517144,0.40877616,0.14462838
1.1712021,0.9908533,1.4547036,0.77532685,0.34910762,0.1500239
1.4322728,0.661081,1.5655541,0.78385603,0.34834248,0.15074486
2.0515327,0.9444703,1.1956997,0.7644275,0.20998308,0.13816135
1.8475474,0.8374614,1.4329753,0.75075185,0.26443467,0.16116334
1.9635937,0.9890472,1.3266754,0.7890962,0.31627655,0.14498839
1.2294862,0.52271026,1.421138,0.695974,0.17569856,0.17276092
1.1348983,0.98083836,1.389602,0.7881253,0.3240134,0.14000441
1.5360699,0.96916556,1.2790489,0.7426883,0.2034416,0.15426353
1.5969167,0.7520758,1.5647912,0.74079156,0.14137532,0.13885812
1.5090411,0.6414672,1.3261807,0.70952636,0.2782909,0.16886261
1.3316354,0.7142332,1.2408772,0.7901503,0.29093874,0.142446
1.7369757,0.81254154,1.3486061,0.7549459,0.2844193,0.14834973
1.4786674,0.7455043,1.2763724,0.776222,0.37719393,0.15301028
1.2248673,0.59838647,1.3783967,0.8051926,0.47570047,0.14144652
1.41579,0.6105185,1.1918736,0.7992045,0.21148944,0.12719181
1.81247,0.9621611,1.0982136,0.84459996,0.26647618,0.115371734
2.0104094,0.92017126,1.3667233,0.72533035,0.221515,0.17338246
1.1836711,0.8998327,1.2476785,0.7451408,0.17167924,0.14594388
1.3405452,0.6061533,1.3448849,0.7183051,0.19369932,0.16263913
1.3632256,0.46992323,1.4637012,0.80342644,0.5690323,0.15119039
1.667277,0.9978159,1.1959949,0.784397,0.25123146,0.13381918
1.64626,0.8538477,1.4452865,0.828011,0.67627025,0.14042503
1.4530054,0.6029398,1.2023442,0.8297167,0.42016423,0.12801439
1.9385864,0.97438645,1.0575576,0.82684666,0.17720446,0.11773571
1.7938371,0.7380323,1.0500102,0.82267267,0.13902298,0.11250624
1.5028412,0.6706935,1.3920054,0.7332627,0.28660777,0.16383894
1.4452728,0.6196724,1.1611941,0.7730693,0.1384172,0.13348737
1.4786599,0.9550242,1.299041,0.74186647,0.32182345,0.16143878
1.3095511,0.48784527,1.3790214,0.8004822,0.3805089,0.13525072
1.2967154,0.5968504,1.3423789,0.71521527,0.19802509,0.1670263
1.3523147,0.47217533,1.1969788,0.7759943,0.27474278,0.14598216
1.4115918,0.5348126,1.700203,0.8415323,0.4275161,0.117744155
1.0039304,0.7489709,1.5161481,0.7805743,0.41519985,0.14879255
1.192108,0.5563269,1.5488417,0.7846247,0.36163682,0.13811724
1.7504667,0.8149087,1.4260299,0.7725903,0.30151814,0.15032907
1.745556,0.83620113,1.4932528,0.8220014,0.5455874,0.1444778
2.034199,0.9156968,1.3002331,0.72025794,0.23086569,0.15606938
1.48277,0.52570164,1.6045132,0.80644506,0.39707667,0.1335416
1.7681528,0.92109346,1.2095869,0.73672915,0.14549996,0.14800073
1.6800122,0.9571007,1.1700728,0.77686495,0.20737715,0.13556036
2.1227806,0.99796844,1.4525006,0.7140913,0.23351404,0.16337487
1.5447044,0.5826972,1.4193113,0.75804776,0.2968612,0.15936738
1.0221324,0.88706344,1.3910892,0.74371475,0.2998858,0.16302516
1.2167417,0.6107307,1.3814545,0.7663225,0.33701307,0.15164217
1.5918927,0.75348055,1.4068816,0.7588189,0.27991462,0.14757001
1.4627962,0.6720765,1.2449744,0.7649924,0.30224854,0.1436594
1.9962194,0.85195893,1.4420981,0.7586241,0.27867076,0.14512841
1.8548911,0.9534068,1.5308802,0.8095948,0.49625963,0.13254733
1.9087685,0.8081478,1.5441167,0.7731576,0.3129782,0.14101443
1.3912055,0.9566868,1.154376,0.79156935,0.3378342,0.14341909
1.1263161,0.6796486,1.2520657,0.7840371,0.31535214,0.14078113
1.4037954,0.61367583,1.3383327,0.7650262,0.30729765,0.14753209
1.4552463,0.896206,1.4704666,0.80995744,0.5841339,0.14146794
0.9606645,0.9529985,1.5078084,0.7720295,0.255816,0.13891663
1.3289919,0.85766727,1.0364875,0.8338854,0.15310864,0.10885153
2.009908,0.95230323,1.5027821,0.817422,0.39379874,0.1298611
1.9623288,0.9343045,1.2303414,0.7487881,0.21726419,0.15444651
1.448431,0.68683016,1.3701286,0.74735975,0.3775007,0.16186482
1.2874647,0.650363,1.4516582,0.74408597,0.24836461,0.1602348
1.772253,0.803754,1.1883028,0.7896209,0.18622118,0.1262589
1.700675,0.64079416,1.5312095,0.7735417,0.38233307,0.1336478
1.3506967,0.5759913,1.4398849,0.80493826,0.56786865,0.14380568
1.4933645,0.7067625,1.185868,0.7996554,0.2686435,0.13364983
1.6226772,0.7428545,1.2411737,0.75324667,0.23044036,0.15163621
1.2946347,0.5545597,1.3883631,0.7389239,0.23643617,0.151991
1.034054,0.77450454,1.5347149,0.73619026,0.23685166,0.15902646
1.4729121,0.88777286,1.2592034,0.7227341,0.11690092,0.1529171
1.4749863,0.5035997,1.235733,0.762197,0.22674854,0.14684708
1.2843941,0.46524736,1.7075257,0.8211903,0.30690643,0.12022931
1.7017267,0.8557647,1.444006,0.7799169,0.37153235,0.14298338
1.0264881,0.93039,1.3267415,0.85875124,0.68959767,0.12192642
1.321734,0.47289535,1.2781656,0.7726525,0.3151625,0.14902246
1.3066268,0.49830344,1.3858552,0.71859515,0.19167624,0.15856408
1.240929,0.7019098,1.1505809,0.78614056,0.15220158,0.13088407
1.0706359,0.9710249,1.6567061,0.85399586,0.43645906,0.10677426
1.6393619,0.7259621,1.3443694,0.69799316,0.132397,0.16445936
1.1310989,0.6943299,1.1483424,0.80449104,0.32647857,0.13344905
1.8599344,0.89747334,1.363266,0.72703564,0.14228234,0.15743613
1.7311236,0.66843075,1.2720783,0.73573774,0.16821481,0.15902849
1.2103677,0.56601095,1.3727529,0.7215036,0.19723305,0.15834877
1.144451,0.7773135,1.4081919,0.7631504,0.26446527,0.15760651
1.4081302,0.6816948,1.2377715,0.7655601,0.23265895,0.14101583
1.1899475,0.9852951,1.2912788,0.7803342,0.3359622,0.15357426
1.4166527,0.92594504,1.2641475,0.7324916,0.16285169,0.15558445
1.6221833,0.66747695,1.1798227,0.80681723,0.34823057,0.13054568
1.9961134,0.8883198,1.3390386,0.751547,0.30202603,0.15321139
1.4441602,0.51134884,1.7878504,0.8467838,0.39603484,0.105272844
1.7133671,0.7877284,1.6785073,0.8322487,0.6774177,0.11962512
1.2963123,0.4576032,1.2046282,0.76879716,0.23157862,0.1400819
1.6077445,0.66054803,1.4499135,0.69280386,0.07210276,0.17606322
1.914727,0.90928197,1.4976966,0.7805129,0.42581323,0.15072711
1.5121487,0.67277706,1.3653183,0.7626438,0.32489637,0.14902054
