chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,chirp_mass_residual,chirp_mass_zscore
1.5548565,1.555438,0.38629588,0.0005815029,0.0015053303
1.1920744,1.5554388,0.3862959,0.36336434,0.9406373
1.6551152,1.5554382,0.38629583,-0.099677086,-0.25803304
1.4306788,1.5554392,0.38629606,0.12476039,0.32296574
1.4994992,1.5552335,0.38643074,0.055734277,0.14422837
1.0080353,1.555227,0.3864295,0.54719174,1.4160197
1.6305372,1.5552313,0.3864303,-0.07530582,-0.19487555
1.4044598,1.555228,0.3864297,0.15076816,0.39015678
1.6278363,1.5552335,0.38643074,-0.07260287,-0.18788068
1.4962006,1.5554383,0.386296,0.05923772,0.153348
1.1053399,1.5554389,0.386296,0.450099,1.165166
1.287665,1.5552332,0.38643074,0.26756823,0.6924093
1.2828902,1.5552332,0.38643077,0.27234304,0.7047654
1.7124016,1.5554395,0.38629594,-0.15696216,-0.40632617
1.360721,1.5554383,0.3862957,0.19471729,0.5040628
1.8762265,1.555233,0.38643056,-0.32099354,-0.8306629
1.4867909,1.5554397,0.38629612,0.068648815,0.17771034
1.6927427,1.5552335,0.38643068,-0.13750923,-0.3558445
1.3229307,1.5554383,0.38629583,0.23250759,0.60188997
1.577872,1.5554388,0.386296,-0.022433281,-0.058072776
1.8080859,1.5552278,0.38642994,-0.25285816,-0.65434414
1.3123196,1.5552335,0.38643062,0.24291384,0.6286092
1.08859,1.555234,0.3864309,0.46664393,1.2075741
1.6471777,1.555439,0.38629594,-0.0917387,-0.23748295
1.6354444,1.555438,0.3862957,-0.08000636,-0.2071117
1.6856128,1.55544,0.38629606,-0.13017285,-0.3369769
1.8071234,1.5554409,0.3862963,-0.25168252,-0.6515271
1.1968733,1.5552332,0.3864305,0.35835993,0.92735934
1.21039,1.5554383,0.38629594,0.3450483,0.8932227
1.2091253,1.5552315,0.3864304,0.34610617,0.89564943
0.9514801,1.5554386,0.38629594,0.60395855,1.5634607
1.4949731,1.555438,0.3862959,0.06046498,0.15652503
1.6653205,1.555233,0.38643062,-0.110087514,-0.284883
1.2781327,1.5554383,0.3862959,0.2773056,0.71785796
1.3282678,1.5552335,0.38643068,0.22696567,0.5873386
1.8021766,1.5554392,0.38629594,-0.24673736,-0.63872623
0.91718245,1.5554383,0.3862959,0.63825583,1.6522459
1.4997988,1.555439,0.386296,0.05564022,0.14403519
1.5617601,1.5552335,0.38643068,-0.0065265894,-0.016889418
1.2385263,1.555233,0.38643074,0.31670666,0.819569
1.324913,1.555438,0.386296,0.23052502,0.5967575
1.4161017,1.5552331,0.38643074,0.13913143,0.36004233
1.065315,1.5552337,0.3864308,0.4899187,1.2678045
1.0920657,1.5552335,0.38643065,0.4631678,1.1985793
1.2182778,1.555439,0.38629603,0.33716118,0.8728052
1.5173762,1.5552263,0.38642937,0.03785014,0.09794841
1.5859308,1.5552335,0.3864305,-0.030697346,-0.0794382
1.5698869,1.5554379,0.38629594,-0.014449,-0.037403967
1.0476542,1.5552293,0.38643008,0.50757515,1.313498
1.6332668,1.5552328,0.38643065,-0.07803404,-0.20193544
1.3878721,1.555439,0.38629594,0.1675669,0.43377855
1.4342433,1.5552326,0.38643065,0.12098932,0.31309453
1.6512105,1.5552323,0.3864304,-0.09597826,-0.24837139
1.5096744,1.5554382,0.38629577,0.04576373,0.11846811
1.1225044,1.5554382,0.3862959,0.4329338,1.120731
1.8479089,1.5554383,0.38629594,-0.29247057,-0.7571153
1.3542434,1.5554407,0.38629603,0.20119727,0.520837
1.1686559,1.5554382,0.38629588,0.3867823,1.0012591
1.3435417,1.5554396,0.38629615,0.21189785,0.5485373
1.850662,1.5554389,0.38629583,-0.29522312,-0.76424104
2.019188,1.555234,0.38643074,-0.46395397,-1.2006135
1.6343032,1.5552342,0.38643068,-0.07906902,-0.20461372
2.0135243,1.5554389,0.38629594,-0.45808542,-1.1858406
1.9054735,1.5554404,0.38629603,-0.35003304,-0.90612644
1.2978783,1.5554395,0.38629603,0.2575612,0.66674566
1.6517501,1.5552323,0.38643062,-0.0965178,-0.24976748
1.549877,1.5552329,0.38643068,0.005355835,0.013859756
1.308168,1.5554395,0.38629606,0.24727142,0.6401086
1.2120367,1.55544,0.38629603,0.34340322,0.8889639
1.6675409,1.5552332,0.38643056,-0.11230767,-0.2906283
1.5323507,1.5554389,0.38629594,0.023088217,0.059768207
1.6791929,1.5554383,0.38629583,-0.12375462,-0.3203623
2.0045342,1.5554395,0.38629603,-0.44909477,-1.1625663
1.6321738,1.5554385,0.386296,-0.07673526,-0.19864367
1.6993349,1.5552337,0.38643062,-0.14410114,-0.37290302
1.7214955,1.5554397,0.38629612,-0.1660558,-0.42986658
1.3255627,1.5552337,0.38643062,0.229671,0.59433955
1.5107505,1.5552316,0.3864302,0.04448104,0.115107566
1.1351454,1.5554383,0.38629588,0.42029285,1.0880076
1.2680093,1.5554383,0.38629588,0.28742898,0.7440643
1.62935,1.5552335,0.38643053,-0.07411647,-0.19179766
1.6991742,1.555439,0.38629594,-0.14373517,-0.37208563
2.052721,1.5554402,0.38629615,-0.49728084,-1.2873046
1.8304939,1.5554394,0.38629603,-0.27505457,-0.71203053
1.299119,1.5552342,0.38643062,0.2561152,0.66277146
1.3865125,1.555234,0.38643068,0.16872144,0.43661502
0.89786327,1.55544,0.38629612,0.6575767,1.7022606
1.2719597,1.5552335,0.38643056,0.28327382,0.7330523
1.1491845,1.5554388,0.38629594,0.4062543,1.0516659
1.624723,1.555438,0.38629577,-0.069284916,-0.17935717
1.6068368,1.5552328,0.38643053,-0.051604033,-0.13354026
1.08668,1.555439,0.38629594,0.46875894,1.213471
1.3903242,1.5552332,0.38643062,0.164909,0.42674932
1.6460482,1.5552329,0.38643068,-0.090815306,-0.2350106
0.9943101,1.5552312,0.38643023,0.56092113,1.4515457
1.5033278,1.555439,0.38629588,0.05211115,0.13489957
1.3057913,1.5552335,0.38643065,0.24944222,0.6455032
1.4352971,1.5554392,0.386296,0.1201421,0.31101048
0.9461953,1.5552263,0.38642964,0.609031,1.5760463
1.4190482,1.555438,0.38629606,0.13638985,0.35307077
1.6831616,1.5554388,0.3862959,-0.12772286,-0.33063477
0.994459,1.55544,0.38629612,0.560981,1.4522045
1.1673845,1.55523,0.38642994,0.38784552,1.0036632
1.088653,1.5552322,0.38643053,0.4665792,1.2074077
1.5227321,1.5554384,0.386296,0.03270626,0.08466632
1.486432,1.5554385,0.38629588,0.06900656,0.17863655
1.4442235,1.5554384,0.3862959,0.111214876,0.28790072
1.6913288,1.5554389,0.38629594,-0.13588989,-0.35177663
1.3981676,1.5554388,0.3862959,0.15727115,0.4071261
1.3999166,1.55544,0.386296,0.1555233,0.40260136
1.0485804,1.5554382,0.38629577,0.50685775,1.3120977
1.9971141,1.5554392,0.386296,-0.44167483,-1.1433585
1.3091005,1.5554388,0.38629594,0.24633825,0.63769305
1.4616152,1.5552232,0.38642952,0.09360802,0.24223828
1.0723951,1.5554383,0.3862959,0.4830432,1.2504486
1.0827016,1.5552342,0.38643068,0.47253263,1.2228135
1.2399019,1.5552335,0.3864308,0.31533158,0.8160105
1.6885164,1.555234,0.3864308,-0.13328242,-0.3449063
1.428957,1.5554385,0.38629577,0.12648153,0.3274215
1.3420985,1.555234,0.38643074,0.21313548,0.55154896
1.417764,1.5554383,0.38629588,0.13767433,0.35639605
1.4734493,1.5554383,0.38629577,0.08198893,0.21224393
2.0774796,1.5552337,0.38643062,-0.5222459,-1.3514609
2.032917,1.5552337,0.38643068,-0.4776833,-1.2361423
1.3743359,1.5552326,0.38643053,0.18089676,0.46812233
1.7940602,1.5552332,0.38643053,-0.23882699,-0.6180334
1.0777353,1.5554377,0.38629588,0.47770238,1.236623
1.6794419,1.5552331,0.38643056,-0.12420881,-0.32142594
1.876423,1.5554382,0.38629594,-0.32098484,-0.8309299
1.7098866,1.555439,0.38629603,-0.15444756,-0.39981657
1.0009844,1.5554384,0.38629588,0.55445397,1.435309
1.9143673,1.5552329,0.38643053,-0.35913444,-0.9293635
1.4499828,1.555233,0.38643068,0.10525024,0.27236512
1.8413,1.5554389,0.3862959,-0.28586113,-0.7400056
1.6095734,1.5552304,0.38643017,-0.054342985,-0.14062822
1.0040611,1.555438,0.386296,0.55137694,1.4273431
1.2813423,1.5554407,0.3862963,0.2740984,0.7095548
1.3723091,1.5552335,0.38643062,0.18292439,0.4733693
1.2759261,1.5554388,0.38629594,0.27951264,0.72357124
1.8465232,1.5552332,0.38643068,-0.29128993,-0.75379604
1.2965068,1.555234,0.38643068,0.2587272,0.6695307
1.3724662,1.5552323,0.38643056,0.18276608,0.4729597
1.4222673,1.555439,0.38629594,0.13317168,0.34474003
2.0919607,1.5554383,0.38629577,-0.5365224,-1.3888901
0.9585562,1.555439,0.38629594,0.5968828,1.5451438
1.6154051,1.5554383,0.38629594,-0.059966803,-0.1552354
1.562737,1.5552322,0.38643053,-0.007504821,-0.019420879
1.9521526,1.5554395,0.38629603,-0.39671314,-1.0269667
1.5446067,1.5552329,0.38643053,0.010626197,0.027498337
1.5676466,1.5552337,0.38643068,-0.012412906,-0.032121945
1.8001022,1.555439,0.386296,-0.24466324,-0.63335687
1.4615067,1.555233,0.38643065,0.09372628,0.2425436
1.4162576,1.5552326,0.38643053,0.13897502,0.3596378
1.3338076,1.5554392,0.386296,0.22163165,0.5737353
1.4634889,1.555439,0.3862959,0.09195006,0.2380301
1.2625808,1.5554378,0.3862959,0.29285705,0.7581158
1.3626165,1.5552335,0.38643053,0.19261694,0.49845165
2.0736775,1.5552335,0.38643077,-0.51844406,-1.3416221
1.4944932,1.5554389,0.38629603,0.06094563,0.15776923
1.6033342,1.555231,0.38643032,-0.048103213,-0.12448095
1.3883687,1.555438,0.3862957,0.16706932,0.43249074
0.98030627,1.5552316,0.38643032,0.5749253,1.4877852
0.9285861,1.5552342,0.38643065,0.62664807,1.6216314
1.2546275,1.555234,0.38643077,0.3006065,0.77790517
1.2228539,1.5552335,0.38643056,0.33237958,0.86012757
1.747846,1.5554383,0.38629588,-0.19240773,-0.4980838
1.3718866,1.5554388,0.3862959,0.18355215,0.47515944
1.6510026,1.5552342,0.38643068,-0.09576845,-0.24782827
1.1595705,1.5554388,0.38629594,0.3958683,1.0247798
1.6563737,1.5552335,0.38643062,-0.10114026,-0.26172942
1.604689,1.555439,0.386296,-0.049250007,-0.12749292
1.6206659,1.5552332,0.38643068,-0.06543267,-0.16932575
1.1159838,1.5554378,0.3862959,0.43945396,1.1376096
1.5491238,1.55544,0.38629606,0.006316185,0.016350633
1.897592,1.5552335,0.38643074,-0.34235847,-0.8859504
1.590126,1.5552325,0.38643068,-0.034893513,-0.090296954
1.3006154,1.5554388,0.3862959,0.25482333,0.6596584
1.5696137,1.5552335,0.38643065,-0.014380217,-0.03721293
1.3479265,1.5554394,0.38629606,0.20751286,0.537186
1.3670033,1.5554383,0.38629588,0.18843496,0.48779956
1.293656,1.5552328,0.38643053,0.26157677,0.67690504
1.4774654,1.555234,0.38643068,0.077768564,0.20124842
1.8751581,1.5554427,0.38629645,-0.31971538,-0.82764256
1.926073,1.5554392,0.386296,-0.37063372,-0.95945525
1.3353405,1.5554385,0.3862959,0.22009802,0.5697653
1.4284892,1.5554389,0.386296,0.12694967,0.32863313
1.8864479,1.555438,0.386296,-0.33100986,-0.85688144
1.4182788,1.55544,0.38629612,0.13716114,0.35506734
1.3690815,1.5554377,0.38629594,0.18635619,0.48241818
1.5406992,1.5554383,0.38629577,0.014739037,0.038154796
1.3377111,1.555231,0.38643023,0.21751988,0.5628956
1.718598,1.5552322,0.38643053,-0.16336584,-0.42275605
1.6161966,1.5554385,0.3862959,-0.060758114,-0.15728386
2.0087686,1.5554389,0.38629594,-0.45332968,-1.1735295
1.2607596,1.5554382,0.3862959,0.29467857,0.76283115
1.7638435,1.555233,0.38643065,-0.20861053,-0.5398395
1.4003876,1.5554392,0.38629606,0.15505159,0.40138018
1.5501173,1.5552301,0.38643008,0.0051128864,0.013231077
1.6433959,1.5554383,0.38629594,-0.08795762,-0.22769491
1.9026197,1.5552319,0.38643017,-0.3473878,-0.89896655
1.5331442,1.5554388,0.38629594,0.022294521,0.05771358
1.2545158,1.5554395,0.386296,0.3009237,0.7789977
1.3730359,1.5554385,0.3862959,0.18240261,0.47218364
1.5218364,1.5552342,0.38643056,0.033397794,0.08642638
1.8517829,1.5554373,0.38629606,-0.2963456,-0.7671463
1.9035976,1.555438,0.3862959,-0.34815955,-0.9012768
1.0987327,1.5552335,0.38643065,0.45650077,1.1813265
1.4500923,1.5554382,0.38629588,0.105345845,0.27270764
1.7115462,1.555439,0.38629594,-0.15610719,-0.40411294
1.5284772,1.5554389,0.38629594,0.026961684,0.06979541
1.5308388,1.5552337,0.38643062,0.02439487,0.06312872
1.5089194,1.5554382,0.38629583,0.046518803,0.12042274
1.0131611,1.5552301,0.38643008,0.5420691,1.4027611
1.3633139,1.55544,0.38629606,0.19212604,0.49735436
1.2530457,1.555439,0.386296,0.30239332,0.7828021
1.9249476,1.5554383,0.386296,-0.36950934,-0.9565446
1.3487917,1.5552332,0.38643068,0.20644152,0.53422654
1.2101078,1.5554392,0.386296,0.34533143,0.89395547
1.0579439,1.55544,0.38629612,0.497496,1.2878618
1.3484145,1.5554382,0.38629583,0.20702362,0.5359199
1.4257793,1.5554386,0.38629594,0.1296593,0.33564758
1.700017,1.5554385,0.3862959,-0.14457846,-0.37426868
1.5222249,1.5554382,0.38629577,0.033213258,0.08597883
1.756418,1.555438,0.38629588,-0.20097995,-0.52027464
1.334526,1.5552332,0.38643065,0.2207073,0.5711433
1.7399673,1.555232,0.3864304,-0.1847353,-0.4780558
1.4105037,1.5554389,0.38629594,0.14493513,0.37519196
1.4796712,1.555233,0.38643062,0.07556176,0.19553772
0.8753762,1.5554383,0.3862959,0.68006206,1.7604692
1.3757786,1.5552337,0.38643074,0.17945516,0.46439153
1.4782277,1.5554389,0.38629603,0.07721114,0.19987558
1.3241973,1.5552316,0.3864302,0.23103428,0.5978681
0.88264084,1.5554388,0.3862959,0.6727979,1.7416646
1.6183249,1.5552306,0.38643032,-0.06309426,-0.1632746
2.0783157,1.555438,0.38629577,-0.5228777,-1.3535683
1.8486084,1.555233,0.38643077,-0.29337537,-0.7591926
1.1915095,1.5552325,0.3864304,0.36372304,0.9412381
0.9839349,1.5552331,0.38643068,0.57129824,1.4783977
1.087986,1.5554385,0.3862959,0.46745253,1.2100892
1.5539887,1.5554397,0.38629612,0.0014510155,0.0037562258
1.4270236,1.5552328,0.38643068,0.12820911,0.33177778
0.93917143,1.555234,0.38643068,0.6160625,1.5942382
1.5106726,1.5554383,0.3862959,0.04476571,0.115884505
1.999198,1.5554395,0.3862959,-0.4437585,-1.1487527
1.3636806,1.5554388,0.38629594,0.19175816,0.4964022
1.4500762,1.555234,0.38643065,0.10515773,0.27212575
2.0165384,1.5554378,0.3862959,-0.46110058,-1.193646
1.3567259,1.5552332,0.38643062,0.19850731,0.5136946
1.9061131,1.5554383,0.38629583,-0.35067487,-0.9077884
1.5342449,1.555234,0.3864308,0.02098906,0.054315183
1.2309991,1.5554382,0.3862957,0.32443905,0.83987224
1.9252919,1.5554388,0.386296,-0.36985314,-0.95743454
1.549346,1.5554383,0.38629588,0.00609231,0.015771097
1.7756963,1.555439,0.38629603,-0.22025728,-0.57017744
1.1992451,1.5552335,0.38643053,0.35598838,0.9212222
1.3586578,1.555438,0.38629588,0.1967802,0.5094028
1.8248837,1.5552335,0.38643068,-0.26965022,-0.6977971
1.3346028,1.5552322,0.38643062,0.22062933,0.5709416
1.567034,1.5554389,0.38629588,-0.01159513,-0.030016188
1.1774468,1.5552322,0.38643056,0.37778533,0.977628
1.8662844,1.555233,0.38643032,-0.31105137,-0.8049352
1.4707992,1.5552326,0.38643068,0.08443344,0.21849568
1.5788785,1.5554388,0.3862959,-0.023439765,-0.060678262
0.9867779,1.5554385,0.3862959,0.5686606,1.4720855
1.7183694,1.5554394,0.38629606,-0.16293001,-0.42177498
1.7892036,1.5554388,0.38629588,-0.23376489,-0.6051446
1.4139985,1.5552303,0.38643008,0.14123178,0.36547822
1.3069636,1.5554386,0.386296,0.24847507,0.64322454
1.7003696,1.555438,0.3862959,-0.14493155,-0.37518272
1.5946245,1.5552328,0.38643077,-0.039391756,-0.10193742
1.4449137,1.555232,0.38643053,0.1103183,0.2854803
1.6543797,1.5552299,0.38643008,-0.09914982,-0.25657895
1.5041109,1.5554383,0.38629577,0.051327348,0.1328706
1.3295151,1.5552306,0.38643005,0.22571552,0.5841045
1.0723885,1.5552301,0.3864302,0.4828416,1.2494924
1.4974902,1.5552328,0.38643056,0.057742596,0.14942554
1.8596866,1.5552337,0.38643077,-0.3044529,-0.78785884
1.5417632,1.555233,0.38643056,0.013469815,0.034857012
1.8446625,1.5552295,0.38643005,-0.289433,-0.74899197
1.6600105,1.5554389,0.3862959,-0.10457158,-0.27070332
1.6519318,1.5554388,0.38629594,-0.096493006,-0.24979037
1.510076,1.555439,0.386296,0.04536295,0.117430545
1.2073851,1.5554383,0.38629588,0.34805322,0.90100163
1.37822,1.555233,0.38643068,0.17701304,0.45807192
1.8533285,1.5552325,0.38643065,-0.29809594,-0.7714086
1.4530541,1.5554391,0.38629594,0.102385044,0.26504302
1.2009915,1.5552313,0.3864303,0.35423982,0.91669786
1.2918324,1.55544,0.38629603,0.2636075,0.68239766
1.4646281,1.5552335,0.38643065,0.09060538,0.23446737
1.642001,1.555438,0.3862959,-0.08656299,-0.22408466
1.4493219,1.5554382,0.38629583,0.106116295,0.27470216
1.5658062,1.55544,0.38629612,-0.010366201,-0.026834857
2.0028036,1.5554395,0.38629603,-0.4473641,-1.1580862
1.5507385,1.5554389,0.38629594,0.0047004223,0.012167931
1.4965539,1.555234,0.38643074,0.058680058,0.15185142
1.3670658,1.5552337,0.38643074,0.18816793,0.4869383
1.7368662,1.5554385,0.386296,-0.18142772,-0.46965984
1.5206696,1.5554384,0.386296,0.03476882,0.09000564
1.0581329,1.5552332,0.38643056,0.49710035,1.2863898
1.9121778,1.5552331,0.38643068,-0.35694468,-0.9236965
1.6563047,1.5552335,0.38643074,-0.10107124,-0.26155072
1.9695569,1.555439,0.386296,-0.41411793,-1.0720223
0.93021256,1.5552337,0.38643065,0.62502116,1.6174213
1.4182498,1.555438,0.38629583,0.1371882,0.35513768
1.425944,1.5552335,0.38643068,0.12928951,0.3345736
1.4852113,1.5554391,0.38629594,0.07022786,0.18179809
1.770981,1.5552328,0.38643074,-0.21574819,-0.5583101
1.1632992,1.5554388,0.386296,0.39213955,1.0151272
1.8020146,1.5552332,0.38643065,-0.24678135,-0.63861746
1.5239022,1.5552312,0.38643023,0.031329036,0.08107294
1.7364583,1.5554386,0.38629594,-0.18101966,-0.46860358
1.3136017,1.5552331,0.38643062,0.24163139,0.62529045
1.0667915,1.555233,0.38643062,0.48844147,1.2639823
1.4228574,1.5554383,0.38629583,0.13258088,0.34321073
1.5854388,1.5552335,0.38643077,-0.030205369,-0.07816502
1.9304093,1.5552342,0.38643065,-0.37517512,-0.97087306
1.6922389,1.5554392,0.386296,-0.1367997,-0.3541318
1.4729869,1.555233,0.38643065,0.082246065,0.21283525
1.4873966,1.555439,0.386296,0.0680424,0.17614056
1.7970853,1.555234,0.38643074,-0.24185133,-0.62585944
1.2075338,1.5554384,0.3862959,0.34790456,0.9006167
1.5052106,1.5552328,0.38643074,0.050022125,0.12944655
1.8532647,1.5554385,0.38629594,-0.29782617,-0.7709793
1.8199954,1.5554388,0.3862959,-0.26455665,-0.68485487
1.9810752,1.5552286,0.38642985,-0.42584658,-1.1020023
1.2948039,1.5552326,0.38643068,0.2604288,0.67393404
1.390852,1.5552329,0.38643053,0.16438091,0.42538282
1.6938367,1.5554386,0.38629594,-0.13839805,-0.35826948
1.4288809,1.5554392,0.38629603,0.1265583,0.32762
1.9191781,1.555228,0.3864297,-0.36395013,-0.94182754
1.8516867,1.5552312,0.3864303,-0.2964555,-0.76716423
1.1879873,1.5554385,0.38629594,0.3674512,0.9512168
1.4729843,1.5554389,0.38629594,0.08245456,0.21344921
1.365921,1.5554385,0.3862959,0.1895175,0.49060187
1.0394844,1.5554397,0.38629612,0.5159553,1.3356472
1.7924343,1.5552318,0.38643038,-0.23720253,-0.6138299
1.5680926,1.5554383,0.38629594,-0.0126543045,-0.032758057
1.9999033,1.5554383,0.38629583,-0.44446504,-1.1505821
1.4200929,1.5554392,0.38629594,0.1353463,0.35036945
1.4410826,1.5554382,0.38629588,0.114355564,0.29603103
1.207888,1.5554378,0.386296,0.3475498,0.89969814
1.5691595,1.5552331,0.38643074,-0.013926387,-0.036038507
1.7701886,1.5554382,0.3862959,-0.21475041,-0.55592203
1.0330476,1.5554389,0.3862959,0.5223913,1.3523086
1.7828708,1.5552325,0.38643065,-0.22763824,-0.58907914
1.3305004,1.55544,0.38629603,0.22493958,0.58229846
1.1614131,1.555439,0.386296,0.39402592,1.0200104
1.2782372,1.5552325,0.38643062,0.2769953,0.71680474
1.4514788,1.5554384,0.38629577,0.10395956,0.26911908
1.6027488,1.55544,0.38629612,-0.047308803,-0.12246771
1.8273536,1.555234,0.38643074,-0.27211964,-0.70418733
1.6993008,1.5552335,0.38643068,-0.14406729,-0.37281534
1.668907,1.5554388,0.3862959,-0.11346829,-0.2937341
2.094552,1.5552332,0.38643053,-0.5393188,-1.3956423
1.2104822,1.5554384,0.38629603,0.34495616,0.892984
1.788989,1.5554383,0.3862959,-0.23355067,-0.60459006
1.6969793,1.555438,0.38629583,-0.14154124,-0.36640635
1.8235433,1.555438,0.3862959,-0.26810527,-0.6940412
2.0617843,1.5554388,0.38629594,-0.5063455,-1.310771
1.6852276,1.5554385,0.38629603,-0.12978911,-0.33598354
1.2817855,1.5552342,0.38643053,0.2734487,0.70762706
1.3895258,1.555233,0.38643074,0.16570723,0.42881483
1.6158762,1.555438,0.3862959,-0.060438156,-0.15645559
1.1316593,1.5552335,0.38643062,0.4235742,1.0961196
1.3733982,1.5552323,0.38643062,0.1818341,0.47054785
1.4579387,1.5554383,0.38629618,0.09749961,0.252396
1.8139786,1.5554392,0.38629603,-0.25853932,-0.66927767
1.2940704,1.5552307,0.3864302,0.26116037,0.67582804
1.2263746,1.5552337,0.38643074,0.3288591,0.8510169
1.3993468,1.5554386,0.3862959,0.15609181,0.40407315
1.5874875,1.5554391,0.38629588,-0.032048345,-0.082963206
0.95089126,1.5554388,0.3862959,0.6045475,1.5649855
1.6494976,1.5552335,0.38643062,-0.09426415,-0.24393551
1.8247215,1.5554385,0.38629606,-0.26928294,-0.6970895
1.254356,1.5554382,0.38629577,0.30108213,0.77940834
1.7353691,1.5552332,0.38643062,-0.18013585,-0.46615314
1.361234,1.555234,0.38643077,0.194,0.50203043
1.6705308,1.5554378,0.3862959,-0.11509299,-0.29793996
1.587774,1.5554384,0.38629583,-0.03233564,-0.08370693
1.8534378,1.555439,0.386296,-0.2979988,-0.771426
1.701932,1.5552329,0.38643062,-0.14669907,-0.3796259
1.4390473,1.5552332,0.38643068,0.1161859,0.30066428
1.9913251,1.5554404,0.38629615,-0.4358847,-1.1283693
1.7135236,1.5552328,0.38643065,-0.15829086,-0.40962294
1.814029,1.555439,0.3862959,-0.25858998,-0.66940904
1.235802,1.5552342,0.38643062,0.31943214,0.82662225
1.7805506,1.5552335,0.38643056,-0.22531712,-0.5830727
1.650373,1.5554388,0.3862959,-0.094934225,-0.24575518
1.6022136,1.5554383,0.38629603,-0.04677534,-0.121086776
1.326479,1.5552306,0.38643023,0.22875166,0.5919611
1.4524138,1.5554388,0.386296,0.10302496,0.26669952
1.1532397,1.5552316,0.38643032,0.40199184,1.04027
1.2997229,1.5552313,0.38643023,0.25550842,0.66120195
1.7193419,1.5554383,0.3862959,-0.1639036,-0.42429543
1.2650781,1.555439,0.38629594,0.29036093,0.7516541
1.4161605,1.5552337,0.38643077,0.13907325,0.35989177
1.3140785,1.5552335,0.38643074,0.24115503,0.6240576
1.2896613,1.5552331,0.38643056,0.26557183,0.68724334
1.640322,1.5552335,0.38643068,-0.08508849,-0.22019082
1.4562782,1.5554385,0.38629588,0.09916031,0.25669524
1.5366187,1.5554388,0.38629594,0.018820047,0.048719246
1.1202009,1.5552299,0.38643023,0.43502903,1.1257634
1.9074953,1.5554384,0.3862959,-0.35205686,-0.91136575
1.7128314,1.5552319,0.38643065,-0.15759945,-0.40783373
1.3648072,1.5552342,0.38643062,0.19042695,0.49278432
1.3754562,1.5554385,0.38629588,0.1799823,0.46591824
1.758421,1.5554385,0.38629594,-0.20298243,-0.52545834
1.3900874,1.5552301,0.38643008,0.16514277,0.42735487
1.2982982,1.5552315,0.38643032,0.2569332,0.66488886
1.4651943,1.5552325,0.3864304,0.09003818,0.23299973
1.1537569,1.5552329,0.38643065,0.40147603,1.0389342
1.6610227,1.5552326,0.38643065,-0.10579002,-0.273762
1.0480319,1.5554397,0.38629603,0.5074078,1.3135206
1.6735679,1.555234,0.3864308,-0.118333936,-0.30622283
1.4292692,1.5552301,0.38643038,0.12596095,0.32596025
1.0672503,1.5554385,0.38629603,0.48818827,1.2637672
1.742612,1.5554385,0.38629583,-0.18717349,-0.48453405
1.560545,1.555439,0.386296,-0.0051059723,-0.013217771
1.4911678,1.5552335,0.38643068,0.064065695,0.16578832
1.4280679,1.5552331,0.38643062,0.1271652,0.3290764
1.7311583,1.5554385,0.38629594,-0.17571974,-0.45488372
1.9858134,1.5554389,0.38629594,-0.4303745,-1.1141057
1.0899527,1.5552342,0.38643065,0.4652815,1.2040491
1.4690663,1.5552331,0.38643074,0.08616686,0.22298138
1.9644034,1.555439,0.3862959,-0.4089644,-1.0586816
1.6518803,1.5554384,0.38629594,-0.096441865,-0.24965797
1.5848722,1.555439,0.3862959,-0.02943325,-0.076193534
0.9981138,1.5552324,0.38643053,0.5571186,1.4417044
1.4425721,1.555438,0.38629583,0.112865925,0.29217485
2.013553,1.5552335,0.38643065,-0.45831943,-1.1860328
1.3707404,1.5554388,0.38629594,0.18469834,0.47812653
1.8091956,1.5554385,0.386296,-0.25375712,-0.65689814
1.3713713,1.555438,0.38629583,0.18406677,0.47649175
1.7689533,1.555439,0.386296,-0.21351433,-0.5527221
1.0987324,1.5552325,0.38643068,0.45650017,1.1813248
1.2024738,1.5552297,0.38643017,0.3527559,0.91285807
1.6820129,1.5554383,0.3862959,-0.12657464,-0.32766238
1.5728658,1.5552335,0.38643065,-0.017632365,-0.045628797
1.4277458,1.5552335,0.38643065,0.12748766,0.32991084
1.8262098,1.555438,0.38629577,-0.27077174,-0.7009441
1.3199699,1.5552323,0.38643053,0.2352624,0.608809
1.8483697,1.5554385,0.38629603,-0.2929312,-0.7583076
1.1921675,1.5554384,0.38629588,0.36327088,0.9403954
1.2646716,1.5554382,0.3862957,0.2907666,0.7527047
1.87611,1.5554395,0.38629612,-0.3206705,-0.83011574
1.6577785,1.5554382,0.38629583,-0.10234034,-0.2649274
1.6835983,1.5554389,0.38629594,-0.1281594,-0.33176482
1.6433638,1.555438,0.38629583,-0.08792579,-0.22761258
1.1340945,1.555233,0.38643062,0.42113853,1.0898167
1.1237206,1.5554383,0.38629588,0.43171763,1.1175828
1.5387866,1.5554383,0.3862959,0.01665163,0.043105893
1.2336187,1.5554385,0.38629603,0.32181978,0.8330911
1.7683797,1.5554386,0.38629612,-0.21294105,-0.5512379
1.0687244,1.5552331,0.38643062,0.48650873,1.2589808
1.5023301,1.5552329,0.3864305,0.052902818,0.13690124
1.2330357,1.555439,0.38629594,0.3224033,0.8346019
1.1460335,1.5552313,0.3864303,0.4091978,1.0589175
1.242625,1.5554388,0.3862959,0.31281376,0.80977756
1.4397141,1.55544,0.38629612,0.115725875,0.29957813
1.5635064,1.5552325,0.38643062,-0.00827384,-0.021410933
